sample_id,frame_id,cx,cy,width,height,area
10700,966,0.9015277777777777,0.5640520833333333,0.18102777777777768,0.18023437500000003,0.03262743
10701,966,0.2518240740740741,0.504328125,0.2265092592592593,0.17651041666666673,0.03998124
10702,966,0.6484166666666666,0.7278854166666666,0.19454629629629636,0.1618489583333334,0.03148712
10703,966,0.5731481481481481,0.8208958333333332,0.1304722222222223,0.09087500000000012,0.01185666
10704,966,0.10587962962962962,0.9731145833333332,0.07528703703703701,0.05376562500000013,0.00404785
10705,966,0.9768518518518517,0.5611979166666666,0.04629629629629619,0.1765625,0.00817419
10706,966,0.8782407407407407,0.9697916666666666,0.06203703703703714,0.060416666666666785,0.00374807
10707,966,0.2503796296296296,0.9053437499999999,0.06550000000000003,0.02793229166666684,0.00182957
10707,967,0.33341666666666675,0.7240234375,0.19195370370370377,0.12059374999999992,0.02314842
10708,967,0.07059722222222228,0.6444270833333332,0.14119444444444457,0.06840364583333329,0.00965821
10709,967,0.8162592592592594,0.6107994791666667,0.18154629629629634,0.10380989583333342,0.01884630
10710,967,0.16475462962962964,0.5735833333333333,0.16759722222222231,0.07347656249999997,0.01231447
10711,967,0.4340972222222223,0.4501848958333333,0.16288425925925923,0.0666458333333333,0.01085556
10712,967,0.7155231481481482,0.5494010416666666,0.1874074074074075,0.10469010416666666,0.01961970
10713,967,0.29752777777777784,0.4229401041666666,0.17603703703703705,0.05628124999999997,0.00990758
10714,967,0.052000000000000074,0.46528906249999996,0.10399537037037021,0.06286458333333336,0.00653763
10715,967,0.2064027777777778,0.69846875,0.1656203703703703,0.07419791666666668,0.01228869
10716,967,0.07754629629629635,0.395703125,0.1550925925925927,0.06484375,0.01005679
10716,968,0.78125,0.271484375,0.14120370370370372,0.07421875,0.01047996
10716,970,0.2816796875,0.7914675925925925,0.0881145833333334,0.2314675925925924,0.02039567
10717,970,0.7879375,0.8491342592592592,0.07330989583333336,0.16671296296296292,0.01222171
10718,970,0.9355052083333334,0.7737916666666667,0.10081510416666681,0.18799999999999986,0.01895324
10719,970,0.6558125,0.9201203703703704,0.040054687500000165,0.14528240740740758,0.00581924
10720,970,0.197125,0.8936851851851851,0.08275260416666663,0.16023148148148134,0.01325957
10721,970,0.4466875,0.9275231481481481,0.06298958333333342,0.14495370370370356,0.00913057
10722,970,0.02760937499999999,0.7523703703703702,0.054851562500000006,0.0824953703703705,0.00452500
10723,970,0.7409713541666666,0.9268055555555554,0.05309375000000003,0.1451759259259259,0.00770793
10724,970,0.6904296875,0.8767361111111112,0.05533854166666661,0.1886574074074073,0.01044003
10724,971,0.7974074074074073,0.7890625,0.11176851851851856,0.1707968749999999,0.01908971
10725,971,0.05409259259259259,0.8609218750000001,0.1034074074074074,0.18574479166666674,0.01920739
10726,971,0.5843333333333334,0.6764947916666666,0.12319444444444436,0.1703281249999998,0.02098348
10727,971,0.1800185185185185,0.9466197916666665,0.08619444444444443,0.1005729166666665,0.00866883
10728,971,0.15907407407407406,0.7259114583333333,0.17024074074074072,0.2249947916666665,0.03830328
10729,971,0.6500462962962963,0.5188906249999999,0.1378981481481482,0.2093697916666665,0.02887171
10730,971,0.9624444444444445,0.8178958333333333,0.075111111111111,0.08083333333333327,0.00607148
10731,971,0.8527777777777777,0.9669270833333332,0.1074074074074073,0.06614583333333321,0.00710455
10732,971,0.7818333333333333,0.58203125,0.1261574074074073,0.15234375,0.01921929
10732,972,0.2025925925925926,0.7890625,0.11176851851851856,0.1707968749999999,0.01908971
10733,972,0.9459074074074073,0.8609218750000001,0.10340740740740746,0.18574479166666685,0.01920739
10734,972,0.41566666666666663,0.6764947916666666,0.12319444444444436,0.1703281249999998,0.02098348
10735,972,0.8199814814814814,0.9466197916666665,0.08619444444444437,0.1005729166666665,0.00866883
10736,972,0.840925925925926,0.7259114583333333,0.17024074074074064,0.2249947916666665,0.03830328
10737,972,0.34995370370370377,0.5188906249999999,0.1378981481481481,0.2093697916666665,0.02887171
10738,972,0.0375555555555555,0.8178958333333333,0.075111111111111,0.08083333333333335,0.00607148
10739,972,0.14722222222222223,0.9669270833333332,0.1074074074074073,0.06614583333333321,0.00710455
10740,972,0.21816666666666673,0.58203125,0.1261574074074073,0.15234375,0.01921929
10740,974,0.2816796875,0.7914675925925925,0.0881145833333334,0.2314675925925924,0.02039567
10741,974,0.7879375,0.8491342592592592,0.07330989583333328,0.16671296296296292,0.01222171
10742,974,0.9355052083333334,0.7737916666666667,0.10081510416666681,0.18799999999999986,0.01895324
10743,974,0.6558125,0.9201203703703704,0.040054687500000165,0.14528240740740758,0.00581924
10744,974,0.197125,0.8936851851851851,0.08275260416666663,0.16023148148148134,0.01325957
10745,974,0.4466875,0.9275231481481481,0.06298958333333342,0.14495370370370356,0.00913057
10746,974,0.02760937499999999,0.7523703703703702,0.054851562500000006,0.0824953703703705,0.00452500
10747,974,0.7409713541666666,0.9268055555555554,0.05309375000000003,0.1451759259259259,0.00770793
10748,974,0.6904296875,0.8767361111111112,0.05533854166666661,0.1886574074074073,0.01044003
10748,975,0.7974074074074073,0.7890625,0.11176851851851856,0.1707968749999999,0.01908971
10749,975,0.05409259259259259,0.8609218750000001,0.1034074074074074,0.18574479166666685,0.01920739
10750,975,0.5843333333333334,0.6764947916666666,0.12319444444444436,0.1703281249999998,0.02098348
10751,975,0.1800185185185185,0.9466197916666665,0.08619444444444445,0.1005729166666665,0.00866883
10752,975,0.15907407407407406,0.7259114583333333,0.17024074074074072,0.2249947916666665,0.03830328
10753,975,0.6500462962962963,0.5188906249999999,0.1378981481481481,0.2093697916666665,0.02887171
10754,975,0.9624444444444445,0.8178958333333333,0.075111111111111,0.08083333333333335,0.00607148
10755,975,0.8527777777777777,0.9669270833333332,0.1074074074074073,0.06614583333333321,0.00710455
10756,975,0.7818333333333333,0.58203125,0.1261574074074073,0.15234375,0.01921929
10756,976,0.6459398148148148,0.947515625,0.0943749999999999,0.10097135416666667,0.00952917
10757,976,0.37981481481481477,0.7296927083333333,0.07417592592592592,0.09674999999999993,0.00717652
10758,976,0.7051249999999999,0.7895572916666667,0.07833333333333323,0.08813541666666662,0.00690394
10759,976,0.8640694444444444,0.9676796874999999,0.07645370370370365,0.06464062500000019,0.00494202
10760,976,0.5384305555555555,0.9058151041666666,0.09145370370370375,0.11462760416666669,0.01048312
10761,976,0.44120370370370365,0.7722161458333333,0.08287037037037032,0.12249739583333348,0.01015140
10762,976,0.10694444444444444,0.8203385416666666,0.07546296296296294,0.07703385416666678,0.00581320
10763,976,0.18159722222222222,0.7089505208333333,0.06736111111111111,0.051111979166666724,0.00344296
10764,976,0.5641203703703703,0.5916953125,0.10092592592592588,0.0864010416666666,0.00872011
10765,976,0.8524305555555556,0.5628619791666666,0.13541666666666666,0.07859114583333326,0.01064255
10766,976,0.688773148148148,0.6396328125,0.11828703703703707,0.10322656250000009,0.01221036
10767,976,0.9564814814814814,0.6768567708333333,0.08657407407407397,0.05788020833333345,0.00501093
10768,976,0.6101851851851852,0.8521770833333333,0.11527777777777778,0.09278124999999982,0.01069562
10769,976,0.7090555555555556,0.86946875,0.09473611111111116,0.08539322916666663,0.00808982
10770,976,0.9577546296296295,0.9518802083333332,0.08449074074074063,0.08188541666666645,0.00691856
10771,976,0.9849537037037036,0.8743281249999999,0.0300925925925927,0.06089322916666653,0.00183244
10772,976,0.715162037037037,0.9857421875,0.050694444444444445,0.028515625,0.00144558
10773,976,0.3920138888888889,0.8508880208333333,0.09884259259259254,0.08172395833333326,0.00807781
10773,977,0.6459398148148148,0.947515625,0.0943749999999999,0.10097135416666667,0.00952917
10774,977,0.37981481481481477,0.7296927083333333,0.07417592592592588,0.09674999999999993,0.00717652
10775,977,0.7051249999999999,0.7895572916666667,0.07833333333333314,0.08813541666666662,0.00690394
10776,977,0.8640694444444444,0.9676796874999999,0.07645370370370365,0.06464062500000019,0.00494202
10777,977,0.5384305555555555,0.9058151041666666,0.09145370370370375,0.11462760416666669,0.01048312
10778,977,0.44120370370370365,0.7722161458333333,0.08287037037037032,0.12249739583333348,0.01015140
10779,977,0.10694444444444444,0.8203385416666666,0.07546296296296294,0.07703385416666678,0.00581320
10780,977,0.18159722222222222,0.7089505208333333,0.06736111111111111,0.051111979166666724,0.00344296
10781,977,0.5641203703703703,0.5916953125,0.10092592592592588,0.0864010416666666,0.00872011
10782,977,0.8524305555555556,0.5628619791666666,0.13541666666666666,0.07859114583333326,0.01064255
10783,977,0.688773148148148,0.6396328125,0.11828703703703715,0.10322656250000009,0.01221036
10784,977,0.9564814814814814,0.6768567708333333,0.08657407407407397,0.05788020833333345,0.00501093
10785,977,0.6101851851851852,0.8521770833333333,0.11527777777777778,0.09278124999999982,0.01069562
10786,977,0.7090555555555556,0.86946875,0.09473611111111116,0.08539322916666663,0.00808982
10787,977,0.9577546296296295,0.9518802083333332,0.08449074074074063,0.08188541666666645,0.00691856
10788,977,0.9849537037037036,0.8743281249999999,0.0300925925925927,0.06089322916666653,0.00183244
10789,977,0.715162037037037,0.9857421875,0.050694444444444445,0.028515625,0.00144558
10790,977,0.3920138888888889,0.8508880208333333,0.09884259259259254,0.08172395833333326,0.00807781
10790,978,0.7183203125000001,0.7914675925925925,0.08811458333333348,0.2314675925925924,0.02039567
10791,978,0.21206250000000004,0.8491342592592592,0.07330989583333336,0.16671296296296292,0.01222171
10792,978,0.06449479166666663,0.7737916666666667,0.10081510416666681,0.18799999999999986,0.01895324
10793,978,0.3441875,0.9201203703703704,0.040054687500000165,0.14528240740740758,0.00581924
10794,978,0.802875,0.8936851851851851,0.08275260416666655,0.16023148148148134,0.01325957
10795,978,0.5533125,0.9275231481481481,0.06298958333333342,0.14495370370370356,0.00913057
10796,978,0.9723906250000001,0.7523703703703702,0.05485156250000003,0.0824953703703705,0.00452500
10797,978,0.2590286458333334,0.9268055555555554,0.05309375000000003,0.1451759259259259,0.00770793
10798,978,0.3095703125,0.8767361111111112,0.05533854166666661,0.1886574074074073,0.01044003
10798,980,0.3540601851851852,0.947515625,0.0943749999999999,0.10097135416666667,0.00952917
10799,980,0.6201851851851852,0.7296927083333333,0.07417592592592588,0.09674999999999993,0.00717652
10800,980,0.2948750000000001,0.7895572916666667,0.07833333333333323,0.08813541666666662,0.00690394
10801,980,0.13593055555555555,0.9676796874999999,0.07645370370370365,0.06464062500000019,0.00494202
10802,980,0.4615694444444445,0.9058151041666666,0.09145370370370375,0.11462760416666669,0.01048312
10803,980,0.5587962962962963,0.7722161458333333,0.08287037037037032,0.12249739583333348,0.01015140
10804,980,0.8930555555555556,0.8203385416666666,0.07546296296296286,0.07703385416666678,0.00581320
10805,980,0.8184027777777778,0.7089505208333333,0.06736111111111111,0.051111979166666724,0.00344296
10806,980,0.4358796296296297,0.5916953125,0.10092592592592588,0.0864010416666666,0.00872011
10807,980,0.14756944444444445,0.5628619791666666,0.13541666666666666,0.07859114583333326,0.01064255
10808,980,0.3112268518518519,0.6396328125,0.11828703703703715,0.10322656250000009,0.01221036
10809,980,0.043518518518518574,0.6768567708333333,0.08657407407407397,0.05788020833333345,0.00501093
10810,980,0.38981481481481484,0.8521770833333333,0.11527777777777778,0.09278124999999982,0.01069562
10811,980,0.29094444444444445,0.86946875,0.09473611111111116,0.08539322916666663,0.00808982
10812,980,0.042245370370370475,0.9518802083333332,0.08449074074074063,0.08188541666666645,0.00691856
10813,980,0.01504629629629635,0.8743281249999999,0.0300925925925927,0.06089322916666653,0.00183244
10814,980,0.28483796296296304,0.9857421875,0.050694444444444445,0.028515625,0.00144558
10815,980,0.6079861111111111,0.8508880208333333,0.09884259259259254,0.08172395833333326,0.00807781
10815,981,0.36616203703703704,0.8736458333333333,0.17824074074074064,0.09234114583333337,0.01645895
10816,981,0.039074074074074074,0.6730989583333333,0.07814814814814815,0.11408854166666682,0.00891581
10817,981,0.8684537037037037,0.6736171875,0.10265740740740752,0.08283593749999998,0.00850372
10818,981,0.24555555555555553,0.5234817708333332,0.15536574074074067,0.08881250000000004,0.01379842
10819,981,0.7193287037037036,0.8346484375,0.12868518518518532,0.09626041666666688,0.01238729
10820,981,0.3285972222222222,0.7268802083333332,0.10193981481481479,0.07532031250000007,0.00767814
10821,981,0.7192916666666667,0.7741510416666666,0.0985555555555556,0.06148958333333319,0.00606014
10822,981,0.08335648148148148,0.6395208333333333,0.12114351851851851,0.0882161458333334,0.01068681
10823,981,0.7729999999999999,0.6439869791666666,0.08078240740740751,0.0672526041666666,0.00543283
10824,981,0.6353796296296297,0.8148385416666667,0.06187037037037031,0.05475260416666679,0.00338756
10825,981,0.4506064814814814,0.7761901041666667,0.09684259259259262,0.07218489583333323,0.00699057
10826,981,0.3761574074074074,0.8109817708333333,0.1859583333333333,0.10112760416666652,0.01880552
10826,982,0.9045234375,0.7960879629629629,0.1128541666666667,0.14558333333333323,0.01642969
10827,982,0.7516197916666666,0.9368425925925925,0.08390104166666675,0.12631018518518525,0.01059756
10828,982,0.5698932291666666,0.7726018518518518,0.07315364583333324,0.14517129629629635,0.01061981
10829,982,0.30453125000000003,0.7598981481481482,0.06882552083333335,0.12602314814814816,0.00867361
10830,982,0.9449791666666666,0.6775694444444444,0.09917447916666652,0.1932361111111111,0.01916409
10831,982,0.5995156249999999,0.8921944444444444,0.03980729166666652,0.09523611111111102,0.00379109
10831,983,0.9045234375,0.7960879629629629,0.1128541666666667,0.14558333333333323,0.01642969
10832,983,0.7516197916666666,0.9368425925925925,0.08390104166666675,0.12631018518518525,0.01059756
10833,983,0.5698932291666666,0.7726018518518518,0.07315364583333324,0.14517129629629627,0.01061981
10834,983,0.30453125000000003,0.7598981481481482,0.06882552083333335,0.12602314814814816,0.00867361
10835,983,0.9449791666666666,0.6775694444444444,0.09917447916666652,0.1932361111111111,0.01916409
10836,983,0.5995156249999999,0.8921944444444444,0.03980729166666652,0.09523611111111102,0.00379109
10836,984,0.9045234375,0.7960879629629629,0.1128541666666667,0.14558333333333323,0.01642969
10837,984,0.7516197916666666,0.9368425925925925,0.08390104166666675,0.12631018518518525,0.01059756
10838,984,0.5698932291666666,0.7726018518518518,0.07315364583333324,0.14517129629629627,0.01061981
10839,984,0.30453125000000003,0.7598981481481482,0.06882552083333335,0.12602314814814816,0.00867361
10840,984,0.9449791666666666,0.6775694444444444,0.09917447916666652,0.1932361111111111,0.01916409
10841,984,0.5995156249999999,0.8921944444444444,0.03980729166666652,0.09523611111111102,0.00379109
10841,985,0.19899074074074072,0.83984375,0.06029629629629633,0.09572916666666664,0.00577211
10842,985,0.42268981481481477,0.7722447916666667,0.07343981481481482,0.10791666666666658,0.00792538
10843,985,0.7308148148148147,0.7839973958333333,0.07880555555555557,0.07016406249999996,0.00552932
10844,985,0.3477777777777778,0.8727213541666666,0.08693981481481478,0.11703385416666663,0.01017490
10845,985,0.610648148148148,0.70078125,0.08796296296296302,0.0609375,0.00536024
10846,985,0.5125,0.6846354166666666,0.07870370370370365,0.046354166666666606,0.00364824
10847,985,0.9689814814814814,0.6770833333333333,0.06203703703703714,0.06666666666666661,0.00413580
10848,985,0.9439814814814814,0.5671875,0.11203703703703714,0.0833333333333334,0.00933642
10849,985,0.9731481481481481,0.440625,0.05370370370370381,0.059375,0.00318866
10850,985,0.7648148148148147,0.51484375,0.15370370370370381,0.0890625,0.01368924
10851,985,0.8592592592592592,0.8588541666666666,0.0925925925925927,0.05625,0.00520833
10852,985,0.8314814814814814,0.9651041666666667,0.07037037037037047,0.046875,0.00329861
10853,985,0.6351851851851852,0.9299479166666667,0.059259259259259206,0.046354166666666786,0.00274691
10853,986,0.19899074074074072,0.83984375,0.06029629629629633,0.09572916666666664,0.00577211
10854,986,0.42268981481481477,0.7722447916666667,0.07343981481481482,0.10791666666666658,0.00792538
10855,986,0.7308148148148147,0.7839973958333333,0.07880555555555557,0.07016406249999996,0.00552932
10856,986,0.3477777777777778,0.8727213541666666,0.08693981481481478,0.11703385416666663,0.01017490
10857,986,0.610648148148148,0.70078125,0.08796296296296302,0.0609375,0.00536024
10858,986,0.5125,0.6846354166666666,0.07870370370370365,0.046354166666666606,0.00364824
10859,986,0.9689814814814814,0.6770833333333333,0.06203703703703714,0.06666666666666661,0.00413580
10860,986,0.9439814814814814,0.5671875,0.11203703703703714,0.0833333333333334,0.00933642
10861,986,0.9731481481481481,0.440625,0.05370370370370381,0.059375,0.00318866
10862,986,0.7648148148148147,0.51484375,0.15370370370370381,0.0890625,0.01368924
10863,986,0.8592592592592592,0.8588541666666666,0.0925925925925927,0.05625,0.00520833
10864,986,0.8314814814814814,0.9651041666666667,0.07037037037037047,0.046875,0.00329861
10865,986,0.6351851851851852,0.9299479166666667,0.059259259259259206,0.046354166666666786,0.00274691
10865,987,0.19899074074074072,0.83984375,0.060296296296296306,0.09572916666666673,0.00577211
10866,987,0.42268981481481477,0.7722447916666667,0.07343981481481482,0.10791666666666658,0.00792538
10867,987,0.7308148148148147,0.7839973958333333,0.07880555555555549,0.07016406250000004,0.00552932
10868,987,0.3477777777777778,0.8727213541666666,0.08693981481481478,0.11703385416666663,0.01017490
10869,987,0.610648148148148,0.70078125,0.08796296296296302,0.0609375,0.00536024
10870,987,0.5125,0.6846354166666666,0.07870370370370365,0.046354166666666606,0.00364824
10871,987,0.9689814814814814,0.6770833333333333,0.06203703703703714,0.06666666666666661,0.00413580
10872,987,0.9439814814814814,0.5671875,0.11203703703703714,0.0833333333333334,0.00933642
10873,987,0.9731481481481481,0.440625,0.05370370370370381,0.059375,0.00318866
10874,987,0.7648148148148147,0.51484375,0.15370370370370373,0.0890625,0.01368924
10875,987,0.8592592592592592,0.8588541666666666,0.0925925925925927,0.05625,0.00520833
10876,987,0.8314814814814814,0.9651041666666667,0.07037037037037047,0.046875,0.00329861
10877,987,0.6351851851851852,0.9299479166666667,0.059259259259259206,0.046354166666666786,0.00274691
10877,988,0.36616203703703704,0.8736458333333333,0.17824074074074064,0.09234114583333337,0.01645895
10878,988,0.039074074074074074,0.6730989583333333,0.07814814814814815,0.11408854166666682,0.00891581
10879,988,0.8684537037037037,0.6736171875,0.10265740740740752,0.08283593749999998,0.00850372
10880,988,0.24555555555555553,0.5234817708333332,0.15536574074074067,0.08881250000000004,0.01379842
10881,988,0.7193287037037036,0.8346484375,0.12868518518518532,0.09626041666666688,0.01238729
10882,988,0.3285972222222222,0.7268802083333332,0.10193981481481479,0.07532031250000007,0.00767814
10883,988,0.7192916666666667,0.7741510416666666,0.0985555555555556,0.06148958333333319,0.00606014
10884,988,0.08335648148148148,0.6395208333333333,0.12114351851851851,0.0882161458333334,0.01068681
10885,988,0.7729999999999999,0.6439869791666666,0.08078240740740751,0.0672526041666666,0.00543283
10886,988,0.6353796296296297,0.8148385416666667,0.06187037037037031,0.05475260416666679,0.00338756
10887,988,0.4506064814814814,0.7761901041666667,0.09684259259259262,0.07218489583333323,0.00699057
10888,988,0.3761574074074074,0.8109817708333333,0.1859583333333333,0.10112760416666652,0.01880552
10888,989,0.36616203703703704,0.8736458333333333,0.17824074074074067,0.09234114583333337,0.01645895
10889,989,0.039074074074074074,0.6730989583333333,0.07814814814814815,0.11408854166666682,0.00891581
10890,989,0.8684537037037037,0.6736171875,0.10265740740740752,0.08283593749999998,0.00850372
10891,989,0.24555555555555553,0.5234817708333332,0.15536574074074067,0.08881250000000004,0.01379842
10892,989,0.7193287037037036,0.8346484375,0.12868518518518524,0.09626041666666678,0.01238729
10893,989,0.3285972222222222,0.7268802083333332,0.10193981481481479,0.07532031250000007,0.00767814
10894,989,0.7192916666666667,0.7741510416666666,0.0985555555555556,0.06148958333333328,0.00606014
10895,989,0.08335648148148148,0.6395208333333333,0.12114351851851851,0.0882161458333334,0.01068681
10896,989,0.7729999999999999,0.6439869791666666,0.08078240740740751,0.0672526041666666,0.00543283
10897,989,0.6353796296296297,0.8148385416666667,0.06187037037037031,0.0547526041666667,0.00338756
10898,989,0.4506064814814814,0.7761901041666667,0.09684259259259262,0.07218489583333323,0.00699057
10899,989,0.3761574074074074,0.8109817708333333,0.1859583333333333,0.10112760416666662,0.01880552
10899,990,0.24175462962962962,0.8048958333333334,0.14340277777777777,0.12061197916666658,0.01729609
10900,990,0.7484166666666665,0.8442760416666666,0.17356018518518523,0.10389843750000019,0.01803263
10901,990,0.7877453703703703,0.6946041666666667,0.14960648148148153,0.0732421875,0.01095751
10902,990,0.16984259259259257,0.5981927083333333,0.14194444444444443,0.0940963541666667,0.01335645
10903,990,0.8157962962962961,0.6295078125,0.1081805555555557,0.052804687500000114,0.00571244
10904,990,0.2478425925925926,0.5155755208333332,0.24641203703703699,0.1327109374999999,0.03270157
10905,990,0.9672083333333333,0.5870234375,0.06558333333333337,0.04991406250000008,0.00327353
10906,990,0.46008333333333334,0.9253802083333333,0.08291666666666657,0.03378645833333316,0.00280146
10907,990,0.03125,0.953125,0.0625,0.09375,0.00585938
10908,990,0.9567129629629628,0.38580729166666666,0.08657407407407397,0.0596354166666667,0.00516288
10908,991,0.7582453703703704,0.8048958333333334,0.14340277777777777,0.12061197916666658,0.01729609
10909,991,0.2515833333333335,0.8442760416666666,0.17356018518518515,0.10389843750000019,0.01803263
10910,991,0.21225462962962968,0.6946041666666667,0.14960648148148153,0.0732421875,0.01095751
10911,991,0.8301574074074074,0.5981927083333333,0.1419444444444445,0.0940963541666667,0.01335645
10912,991,0.18420370370370387,0.6295078125,0.1081805555555557,0.052804687500000114,0.00571244
10913,991,0.7521574074074073,0.5155755208333332,0.24641203703703682,0.1327109374999999,0.03270157
10914,991,0.032791666666666684,0.5870234375,0.06558333333333337,0.04991406250000008,0.00327353
10915,991,0.5399166666666667,0.9253802083333333,0.08291666666666657,0.03378645833333316,0.00280146
10916,991,0.96875,0.953125,0.0625,0.09375,0.00585938
10917,991,0.043287037037037145,0.38580729166666666,0.08657407407407397,0.0596354166666667,0.00516288
10917,992,0.5550925925925926,0.44742708333333325,0.06388888888888888,0.08339583333333334,0.00532807
10918,992,0.32222222222222224,0.52184375,0.07962962962962965,0.0876953125,0.00698315
10919,992,0.38414351851851847,0.5781536458333333,0.06273148148148147,0.0874427083333332,0.00548541
10920,992,0.3486111111111111,0.617234375,0.06759259259259258,0.08446874999999991,0.00570946
10921,992,0.6123842592592592,0.5570078125,0.09745370370370365,0.13198437500000004,0.01286237
10922,992,0.9733796296296295,0.6380729166666665,0.05324074074074064,0.09489322916666669,0.00505219
10923,992,0.2884259259259259,0.6919557291666667,0.04907407407407405,0.0776614583333334,0.00381116
10924,992,0.7262731481481481,0.5309088541666667,0.08449074074074071,0.15400520833333342,0.01301201
10925,992,0.6622685185185185,0.7578697916666666,0.0606481481481481,0.06365624999999983,0.00386063
10926,992,0.3376157407407407,0.77615625,0.034027777777777775,0.05726041666666672,0.00194844
10927,992,0.6545138888888888,0.663390625,0.0706018518518519,0.10256510416666682,0.00724129
10928,992,0.5606481481481481,0.7368385416666666,0.0657407407407408,0.09321093750000013,0.00612776
10929,992,0.46041666666666664,0.7303906249999998,0.04583333333333333,0.07380468750000002,0.00338271
10930,992,0.3730324074074074,0.7167187499999998,0.04467592592592591,0.09072916666666657,0.00405341
10931,992,0.121875,0.7273958333333332,0.046990740740740715,0.07041666666666657,0.00330893
10932,992,0.13599537037037035,0.7812369791666666,0.040509259259259245,0.04455729166666682,0.00180498
10933,992,0.09768518518518518,0.7682213541666666,0.02870370370370369,0.03878385416666674,0.00111324
10934,992,0.03576388888888889,0.6601328124999999,0.050694444444444445,0.062192708333333256,0.00315282
10935,992,0.017129629629629627,0.7277864583333333,0.03425925925925925,0.07901302083333324,0.00270693
10936,992,0.05879629629629629,0.772109375,0.04907407407407407,0.057601562499999925,0.00282674
10937,992,0.05092592592592592,0.5062942708333333,0.10185185185185185,0.12300260416666671,0.01252804
10938,992,0.19398148148148148,0.5385911458333333,0.11944444444444445,0.1615598958333333,0.01929743
10939,992,0.50625,0.7651536458333333,0.04490740740740746,0.07822395833333343,0.00351284
10940,992,0.3310185185185185,0.6911744791666667,0.03240740740740738,0.043692708333333205,0.00141597
10941,992,0.7577546296296295,0.7432760416666666,0.08263888888888889,0.07613281250000004,0.00629153
10942,992,0.41215277777777776,0.8893671874999999,0.034953703703703654,0.04019531250000021,0.00140498
10943,992,0.5243055555555556,0.8872838541666667,0.025462962962963017,0.025609375000000156,0.00065209
10943,993,0.24175462962962962,0.8048958333333334,0.14340277777777777,0.12061197916666658,0.01729609
10944,993,0.7484166666666665,0.8442760416666666,0.17356018518518515,0.1038984375000001,0.01803263
10945,993,0.7877453703703703,0.6946041666666667,0.14960648148148153,0.0732421875,0.01095751
10946,993,0.16984259259259257,0.5981927083333333,0.14194444444444446,0.0940963541666667,0.01335645
10947,993,0.8157962962962961,0.6295078125,0.1081805555555557,0.052804687500000114,0.00571244
10948,993,0.2478425925925926,0.5155755208333332,0.24641203703703699,0.1327109374999999,0.03270157
10949,993,0.9672083333333333,0.5870234375,0.06558333333333337,0.04991406250000008,0.00327353
10950,993,0.46008333333333334,0.9253802083333333,0.08291666666666657,0.03378645833333316,0.00280146
10951,993,0.03125,0.953125,0.0625,0.09375,0.00585938
10952,993,0.9567129629629628,0.38580729166666666,0.08657407407407397,0.0596354166666667,0.00516288
10952,994,0.4449074074074075,0.44742708333333325,0.06388888888888888,0.08339583333333334,0.00532807
10953,994,0.6777777777777778,0.52184375,0.07962962962962952,0.0876953125,0.00698315
10954,994,0.6158564814814815,0.5781536458333333,0.06273148148148143,0.0874427083333332,0.00548541
10955,994,0.6513888888888889,0.617234375,0.06759259259259254,0.08446874999999991,0.00570946
10956,994,0.3876157407407408,0.5570078125,0.09745370370370365,0.13198437500000004,0.01286237
10957,994,0.026620370370370475,0.6380729166666665,0.05324074074074064,0.09489322916666669,0.00505219
10958,994,0.7115740740740741,0.6919557291666667,0.04907407407407397,0.0776614583333334,0.00381116
10959,994,0.2737268518518519,0.5309088541666667,0.08449074074074071,0.15400520833333342,0.01301201
10960,994,0.3377314814814815,0.7578697916666666,0.0606481481481481,0.06365624999999983,0.00386063
10961,994,0.6623842592592593,0.77615625,0.034027777777777775,0.057260416666666814,0.00194844
10962,994,0.3454861111111111,0.663390625,0.0706018518518519,0.10256510416666682,0.00724129
10963,994,0.4393518518518519,0.7368385416666666,0.0657407407407408,0.09321093750000013,0.00612776
10964,994,0.5395833333333333,0.7303906249999998,0.04583333333333333,0.07380468750000002,0.00338271
10965,994,0.6269675925925926,0.7167187499999998,0.044675925925925876,0.09072916666666657,0.00405341
10966,994,0.878125,0.7273958333333332,0.04699074074074064,0.07041666666666657,0.00330893
10967,994,0.8640046296296297,0.7812369791666666,0.04050925925925936,0.04455729166666682,0.00180498
10968,994,0.9023148148148148,0.7682213541666666,0.028703703703703808,0.03878385416666674,0.00111324
10969,994,0.9642361111111111,0.6601328124999999,0.050694444444444445,0.062192708333333256,0.00315282
10970,994,0.9828703703703703,0.7277864583333333,0.034259259259259364,0.07901302083333324,0.00270693
10971,994,0.9412037037037037,0.772109375,0.04907407407407397,0.057601562500000016,0.00282674
10972,994,0.9490740740740742,0.5062942708333333,0.10185185185185175,0.12300260416666671,0.01252804
10973,994,0.8060185185185186,0.5385911458333333,0.11944444444444445,0.1615598958333333,0.01929743
10974,994,0.49375,0.7651536458333333,0.04490740740740746,0.07822395833333343,0.00351284
10975,994,0.6689814814814815,0.6911744791666667,0.03240740740740746,0.043692708333333205,0.00141597
10976,994,0.24224537037037047,0.7432760416666666,0.08263888888888889,0.07613281250000004,0.00629153
10977,994,0.5878472222222222,0.8893671874999999,0.034953703703703654,0.04019531250000021,0.00140498
10978,994,0.4756944444444444,0.8872838541666667,0.025462962962963017,0.025609375000000156,0.00065209
10978,995,0.4449074074074075,0.44742708333333325,0.06388888888888888,0.08339583333333334,0.00532807
10979,995,0.6777777777777778,0.52184375,0.07962962962962952,0.0876953125,0.00698315
